1238	67.5	-7.80984
1239	67.5	-7.80739
1240	68.5	-6.87885
1241	67.5	-7.8764
1242	68	-7.37394
1243	67	-8.37148
1244	68	-7.36903
1245	68	-7.36657
1246	67	-8.36412
1247	67.5	-7.86166
1248	68	-7.35921
1249	67.5	-7.85675
1250	67.5	-7.85429
1251	67.5	-7.85184
1252	67.5	-7.84938
1253	67.5	-7.84693
1254	67	-8.34447
1255	67.5	-7.84201
1256	66.5	-8.83956
1257	67	-8.3371
1258	66.5	-8.83465
1259	67.5	-7.83219
1260	66.5	-8.81009
1261	67.5	-7.80763
1262	66.5	-8.80518
1263	67.5	-7.80272
1264	67	-8.30026
1265	69	-6.29781
1266	68	-7.29535
1267	67.5	-7.7929
1268	68	-7.29044
1269	67.5	-7.78798
1270	68	-7.28553
1271	68.5	-6.78307
1272	67	-8.28062
1273	67.5	-7.77816
1274	66.5	-8.77571
1275	67.5	-7.77325
1276	68.5	-6.77079
1277	67	-8.26834
1278	67.5	-7.76588
1279	67.5	-7.76343
1280	68	-7.33489
1281	67.5	-7.83244
1282	66	-9.32998
1283	69	-6.32752
1284	69	-6.32507
1285	67.5	-7.82261
1286	67.5	-7.82016
1287	67	-8.3177
1288	68.5	-6.81524
1289	66.5	-8.81279
1290	68	-7.31033
1291	67.5	-7.80788
1292	67.5	-7.80542
1293	67	-8.30297
1294	67.5	-7.80051
1295	67.5	-7.79805
1296	66	-9.2956
1297	66.5	-8.79314
1298	65.5	-9.79069
1299	65.5	-9.78823
1300	67.5	-7.78577
1301	67.5	-7.78332
1302	67.5	-7.78086
1303	66.5	-8.77841
1304	67	-8.27595
1305	67	-8.27349
1306	67.5	-7.77104
1307	67.5	-7.76858
1308	67.5	-7.76613
1309	68.5	-6.76367
1310	67.5	-7.76122
1311	67.5	-7.75876
1312	66.5	-8.7563
1313	66.5	-8.75385
1314	67.5	-7.75139
1315	67.5	-7.74894
1316	67.5	-7.74648
1317	66.5	-8.74402
1318	67.5	-7.74157
1319	68	-7.23911
1320	67.5	-7.73666
1321	67.5	-7.7342
1322	67	-8.23174
1323	67.5	-7.72929
1324	66.5	-8.72683
1325	68	-7.22438
1326	67.5	-7.72192
1327	68	-7.21947
1328	68.5	-6.79093
1329	67	-8.28848
1330	66	-9.28602
1331	66	-9.28356
1332	67.5	-7.78111
1333	68	-7.27865
1334	66	-9.2762
1335	67.5	-7.77374
1336	67	-8.27128
1337	67	-8.26883
1338	66.5	-8.76637
1339	66	-9.26392
1340	66.5	-8.76146
1341	66	-9.25901
1342	67	-8.25655
1343	67	-8.25409
1344	67	-8.25164
1345	68	-7.24918
1346	66.5	-8.74673
1347	67	-8.24427
1348	66.5	-8.74181
1349	67	-8.23936
1350	67	-8.2369
1351	66.5	-8.73445
1352	66.5	-8.73199
1353	66.5	-8.72953
1354	66.5	-8.72708
1355	67.5	-7.72462
1356	66.5	-8.72217
1357	66.5	-8.71971
1358	67	-8.21726
1359	66	-9.2148
1360	67.5	-7.71234
1361	67	-8.20989
1362	67	-8.20743
1363	67	-8.20498
1364	67.5	-7.70252
1365	66	-9.20006
1366	66.5	-8.69761
1367	69	-6.19515
1368	67	-8.1927
1369	67	-8.19024
1370	67	-8.18778
1371	67	-8.18533
1372	67	-8.18287
1373	67	-8.18042
1374	66.5	-8.67796
1375	67	-8.17551
1376	68	-7.24697
1377	68	-7.24452
1378	67.5	-7.74206
1379	67	-8.2396
1380	67.5	-7.73715
1381	67	-8.23469
1382	67	-8.23224
1383	68.5	-6.72978
1384	67.5	-7.72732
1385	67.5	-7.72487
1386	67	-8.22241
1387	66	-9.21996
1388	67	-8.2175
1389	66	-9.21504
1390	66.5	-8.71259
1391	67	-8.21013
1392	68	-7.20768
1393	66.5	-8.70522
1394	66.5	-8.70277
1395	66.5	-8.70031
1396	66.5	-8.69785
1397	65.5	-9.6954
1398	66.5	-8.69294
1399	67	-8.19049
1400	66	-9.18803
1401	67	-8.18557
1402	67	-8.18312
1403	67.5	-7.68066
1404	66	-9.17821
1405	67.5	-7.67575
1406	65.5	-9.67329
1407	67.5	-7.67084
1408	67	-8.16838
1409	66.5	-8.66593
1410	69	-6.16347
1411	66.5	-8.66102
1412	68.5	-6.65856
1413	67.5	-7.6561
1414	66.5	-8.65365
1415	68.5	-6.65119
1416	67.5	-7.64874
1417	67.5	-7.64628
1418	67	-8.14382
1419	68	-7.14137
1420	67.5	-7.63891
1421	66.5	-8.63646
1422	66	-9.134
1423	68.5	-6.63154
1424	69	-6.20301
1425	67.5	-7.70056
1426	67.5	-7.6981
1427	67	-8.19564
1428	67	-8.19319
1429	67	-8.19073
1430	68	-7.18828
1431	68.5	-6.68582
1432	67.5	-7.68336
1433	67.5	-7.68091
1434	67	-8.17845
1435	67	-8.176
1436	68.5	-6.67354
1437	67	-8.17108
1438	67	-8.16863
1439	66.5	-8.66617
1440	67	-8.16372
1441	66	-9.16126
1442	66.5	-8.65881
1443	66.5	-8.65635
1444	66	-9.15389
1445	65	-10.1514
1446	65.5	-9.64898
1447	67	-8.14653
1448	67	-8.14407
1449	65.5	-9.64161
1450	65	-10.1392
1451	65.5	-9.6367
1452	66.5	-8.63425
1453	66	-9.13179
1454	66.5	-8.62933
1455	67.5	-7.62688
1456	66.5	-8.62442
1457	66.5	-8.62197
1458	67	-8.11951
1459	67.5	-7.61706
1460	67	-8.1146
1461	67	-8.11214
1462	65.5	-9.60969
1463	67.5	-7.60723
1464	67.5	-7.60478
1465	67	-8.10232
1466	68	-7.09986
1467	67.5	-7.59741
1468	67.5	-7.59495
1469	67.5	-7.5925
1470	66.5	-8.59004
1471	68	-7.08758
1472	67.5	-7.65905
1473	68.5	-6.65659
1474	68	-7.15414
1475	69	-6.15168
1476	67.5	-7.64923
1477	68	-7.14677
1478	67	-8.14432
1479	66.5	-8.64186
1480	67.5	-7.6394
1481	67.5	-7.63695
1482	67.5	-7.63449
1483	67.5	-7.63204
1484	67.5	-7.62958
1485	67.5	-7.62712
1486	67.5	-7.62467
1487	67.5	-7.62221
1488	66	-9.11976
1489	67.5	-7.6173
1490	67.5	-7.61484
1491	66.5	-8.61239
1492	65.5	-9.60993
1493	67.5	-7.60748
1494	67.5	-7.60502
1495	67	-8.10257
1496	66.5	-8.60011
1497	67	-8.09765
1498	67	-8.0952
1499	68	-7.09274
1500	66.5	-8.59029
1501	67.5	-7.58783
1502	66.5	-8.58537
1503	67.5	-7.58292
1504	68	-7.08046
1505	67.5	-7.57801
1506	67	-8.07555
1507	67.5	-7.57309
1508	68	-7.07064
1509	68.5	-6.56818
1510	68.5	-6.56573
1511	68.5	-6.56327
1512	66.5	-8.56082
1513	67	-8.05836
1514	67.5	-7.5559
1515	67.5	-7.55345
1516	67	-8.05099
1517	68.5	-6.54854
1518	67.5	-7.54608
1519	67	-8.04362
1520	68.5	-6.61509
1521	67.5	-7.61263
1522	66.5	-8.61018
1523	67	-8.10772
1524	66.5	-8.60527
1525	67	-8.10281
1526	66	-9.10036
1527	67.5	-7.5979
1528	67.5	-7.59544
1529	65.5	-9.59299
1530	66.5	-8.59053
1531	66	-9.08808
1532	66.5	-8.58562
1533	65.5	-9.58316
1534	65.5	-9.58071
1535	67	-8.07825
1536	68	-7.0758
1537	66	-9.07334
1538	66	-9.07088
1539	67	-8.06843
1540	66.5	-8.56597
1541	65	-10.0635
1542	66	-9.06106
1543	66.5	-8.55861
1544	68	-7.05615
1545	66.5	-8.55369
1546	67.5	-7.55124
1547	67.5	-7.54878
1548	68.5	-6.54633
1549	66.5	-8.54387
1550	67	-8.04141
1551	66	-9.03896
1552	67	-8.0365
1553	66.5	-8.53405
1554	68.5	-6.53159
1555	68	-7.02913
1556	67.5	-7.52668
1557	67.5	-7.52422
1558	65.5	-9.52177
1559	66.5	-8.51931
1560	68	-7.01686
1561	67.5	-7.5144
1562	66.5	-8.51194
1563	66	-9.00949
1564	66.5	-8.50703
1565	67	-8.00458
1566	66.5	-8.50212
1567	66.5	-8.49966
1568	67.5	-7.57113
1569	67.5	-7.56867
1570	66.5	-8.56622
1571	68	-7.06376
1572	66.5	-8.56131
1573	67	-8.05885
1574	66.5	-8.55639
1575	67.5	-7.55394
1576	65.5	-9.55148
1577	66.5	-8.54903
1578	67.5	-7.54657
1579	66	-9.04412
1580	66.5	-8.54166
1581	67.5	-7.5392
1582	66.5	-8.53675
1583	67.5	-7.53429
1584	66	-9.03184
1585	66.5	-8.52938
1586	67.5	-7.52692
1587	68.5	-6.52447
1588	67.5	-7.52201
1589	69	-6.01956
1590	67	-8.0171
1591	66.5	-8.51464
1592	67.5	-7.51219
1593	66	-9.00973
1594	66.5	-8.50728
1595	67.5	-7.50482
1596	67.5	-7.50237
1597	66.5	-8.49991
1598	66.5	-8.49745
1599	68	-6.995
1600	67.5	-7.49254
1601	66.5	-8.49009
1602	67.5	-7.48763
1603	67	-7.98517
1604	66.5	-8.48272
1605	67.5	-7.48026
1606	66.5	-8.47781
1607	67.5	-7.47535
1608	67	-7.97289
1609	67.5	-7.47044
1610	66.5	-8.46798
1611	66.5	-8.46553
1612	66	-8.96307
1613	68	-6.96062
1614	66.5	-8.45816
1615	68	-6.9557
1616	67	-8.02717
1617	66.5	-8.52471
1618	67	-8.02226
1619	67	-8.0198
1620	67.5	-7.51735
1621	67	-8.01489
1622	66.5	-8.51243
1623	67	-8.00998
1624	66	-9.00752
1625	66.5	-8.50507
1626	66.5	-8.50261
1627	65.5	-9.50016
1628	67.5	-7.4977
1629	66.5	-8.49524
1630	67	-7.99279
1631	66	-8.99033
1632	66.5	-8.48788
1633	66.5	-8.48542
1634	67.5	-7.48296
1635	67.5	-7.48051
1636	67	-7.97805
1637	67.5	-7.4756
1638	65.5	-9.47314
1639	65.5	-9.47068
1640	66	-8.96823
1641	66.5	-8.46577
1642	66.5	-8.46332
1643	67.5	-7.46086
1644	67.5	-7.45841
1645	67.5	-7.45595
1646	66.5	-8.45349
1647	67.5	-7.45104
1648	67.5	-7.44858
1649	67.5	-7.44613
1650	67.5	-7.44367
1651	67.5	-7.44121
1652	67	-7.93876
1653	67	-7.9363
1654	67	-7.93385
1655	67	-7.93139
1656	67	-7.92893
1657	66.5	-8.42648
1658	66.5	-8.42402
1659	67	-7.92157
1660	66.5	-8.41911
1661	67.5	-7.41666
1662	66.5	-8.4142
1663	66.5	-8.41174
1664	67.5	-7.48321
1665	67.5	-7.48075
1666	67	-7.9783
1667	66.5	-8.47584
1668	66.5	-8.47339
1669	66.5	-8.47093
1670	65.5	-9.46847
1671	66.5	-8.46602
1672	66	-8.96356
1673	66.5	-8.46111
1674	67	-7.95865
1675	66	-8.95619
1676	66.5	-8.45374
1677	67	-7.95128
1678	66.5	-8.44883
1679	66	-8.94637
1680	66.5	-8.44392
1681	67.5	-7.44146
1682	65.5	-9.439
1683	67	-7.93655
1684	66.5	-8.43409
1685	66.5	-8.43164
1686	67.5	-7.42918
1687	66.5	-8.42672
1688	67	-7.92427
1689	66.5	-8.42181
1690	66	-8.91936
1691	66.5	-8.4169
1692	67	-7.91444
1693	69	-5.91199
1694	67.5	-7.40953
1695	68.5	-6.40708
1696	66	-8.90462
1697	67	-7.90217
1698	66.5	-8.39971
1699	66.5	-8.39725
1700	66.5	-8.3948
1701	66.5	-8.39234
1702	66.5	-8.38989
1703	66.5	-8.38743
1704	67.5	-7.38497
1705	67.5	-7.38252
1706	68	-6.88006
1707	68.5	-6.37761
1708	67	-7.87515
1709	67.5	-7.37269
1710	66.5	-8.37024
1711	68	-6.86778
1712	67.5	-7.43925
1713	66.5	-8.43679
1714	66.5	-8.43434
1715	66	-8.93188
1716	66	-8.92943
1717	67	-7.92697
1718	66	-8.92451
1719	66.5	-8.42206
1720	67	-7.9196
1721	65.5	-9.41715
1722	66.5	-8.41469
1723	67	-7.91223
1724	66	-8.90978
1725	65.5	-9.40732
1726	66	-8.90487
1727	65.5	-9.40241
1728	65.5	-9.39996
1729	67.5	-7.3975
1730	67	-7.89504
1731	67	-7.89259
1732	66.5	-8.39013
1733	65.5	-9.38768
1734	66.5	-8.38522
1735	65.5	-9.38276
1736	65.5	-9.38031
1737	65.5	-9.37785
1738	64.5	-10.3754
1739	66	-8.87294
1740	67.5	-7.37048
1741	66	-8.86803
1742	66.5	-8.36557
1743	65.5	-9.36312
1744	67	-7.86066
1745	66	-8.85821
1746	66	-8.85575
1747	65.5	-9.35329
1748	66.5	-8.35084
1749	67	-7.84838
1750	67.5	-7.34593
1751	66.5	-8.34347
1752	67	-7.84101
1753	67	-7.83856
1754	67.5	-7.3361
1755	67	-7.83365
1756	68	-6.83119
1757	67	-7.82873
1758	67	-7.82628
1759	67.5	-7.32382
1760	67	-7.89529
1761	66.5	-8.39283
1762	66.5	-8.39038
1763	67.5	-7.38792
1764	66	-8.88547
1765	67.5	-7.38301
1766	66.5	-8.38055
1767	66	-8.8781
1768	66	-8.87564
1769	68.5	-6.37319
1770	67	-7.87073
1771	66.5	-8.36827
1772	67	-7.86582
1773	66	-8.86336
1774	67	-7.86091
1775	66.5	-8.35845
1776	67	-7.85599
1777	67	-7.85354
1778	66	-8.85108
1779	67.5	-7.34863
1780	67	-7.84617
1781	67.5	-7.34372
1782	65.5	-9.34126
1783	65.5	-9.3388
1784	66.5	-8.33635
1785	67	-7.83389
1786	66.5	-8.33144
1787	65.5	-9.32898
1788	66.5	-8.32652
1789	66.5	-8.32407
1790	66.5	-8.32161
1791	67	-7.81916
1792	67	-7.8167
1793	67	-7.81424
1794	68	-6.81179
1795	67.5	-7.30933
1796	67	-7.80688
1797	66.5	-8.30442
1798	68	-6.80197
1799	67.5	-7.29951
1800	66.5	-8.29705
1801	69.5	-5.2946
1802	67.5	-7.29214
1803	67.5	-7.28969
1804	68	-6.78723
1805	68	-6.78477
1806	66.5	-8.28232
1807	68.5	-6.27986
1808	67.5	-7.35133
1809	67.5	-7.34887
1810	67	-7.84642
1811	67.5	-7.34396
1812	66.5	-8.34151
1813	66.5	-8.33905
1814	67	-7.83659
1815	66.5	-8.33414
1816	67	-7.83168
1817	66.5	-8.32923
1818	66.5	-8.32677
1819	66.5	-8.32431
1820	66.5	-8.32186
1821	67	-7.8194
1822	66.5	-8.31695
1823	66.5	-8.31449
1824	67.5	-7.31203
1825	66	-8.80958
1826	66.5	-8.30712
1827	67.5	-7.30467
1828	65.5	-9.30221
1829	67	-7.79976
1830	66.5	-8.2973
1831	66.5	-8.29484
1832	67.5	-7.29239
1833	65.5	-9.28993
1834	67.5	-7.28748
1835	66.5	-8.28502
1836	66.5	-8.28256
1837	68	-6.78011
1838	66.5	-8.27765
1839	66.5	-8.2752
1840	67	-7.77274
1841	67	-7.77028
1842	67.5	-7.26783
1843	68	-6.76537
1844	68	-6.76292
1845	67.5	-7.26046
1846	67.5	-7.25801
1847	68	-6.75555
1848	66.5	-8.25309
1849	67.5	-7.25064
1850	67	-7.74818
1851	67.5	-7.24573
1852	68.5	-6.24327
1853	66.5	-8.24081
1854	68	-6.73836
1855	67.5	-7.2359
1856	68	-6.80737
1857	67.5	-7.30491
1858	67	-7.80246
1859	68	-6.8
1860	67	-7.79754
1861	66.5	-8.29509
1862	67	-7.79263
1863	66.5	-8.29018
1864	67	-7.78772
1865	67	-7.78527
1866	67	-7.78281
1867	66	-8.78035
1868	66.5	-8.2779
1869	67.5	-7.27544
1870	67	-7.77299
1871	67.5	-7.27053
1872	66	-8.76807
1873	67.5	-7.26562
1874	67	-7.76316
1875	66.5	-8.26071
1876	67.5	-7.25825
1877	66	-8.75579
1878	67.5	-7.25334
1879	67	-7.75088
1880	67	-7.74843
1881	66.5	-8.24597
1882	66.5	-8.24352
1883	67.5	-7.24106
1884	67.5	-7.2386
1885	65.5	-9.23615
1886	67.5	-7.23369
1887	67.5	-7.23124
1888	67.5	-7.22878
1889	66.5	-8.22632
1890	67	-7.72387
1891	67	-7.72141
1892	67	-7.71896
1893	66.5	-8.2165
1894	67.5	-7.21404
1895	67	-7.71159
1896	67.5	-7.20913
1897	68	-6.70668
1898	68.5	-6.20422
1899	66.5	-8.20177
1900	67	-7.69931
1901	68	-6.69685
1902	68.5	-6.1944
1903	67.5	-7.19194
1904	68	-6.76341
1905	68	-6.76095
1906	68	-6.7585
1907	67.5	-7.25604
1908	68.5	-6.25358
1909	67.5	-7.25113
1910	66.5	-8.24867
1911	67.5	-7.24622
1912	66.5	-8.24376
1913	65.5	-9.24131
1914	67.5	-7.23885
1915	67.5	-7.23639
1916	67	-7.73394
1917	67	-7.73148
1918	67	-7.72903
1919	67.5	-7.22657
1920	66	-8.72411
1921	67	-7.72166
1922	67.5	-7.2192
1923	67	-7.71675
1924	67	-7.71429
1925	67	-7.71183
1926	66.5	-8.20938
1927	66	-8.70692
1928	67	-7.70447
1929	67	-7.70201
1930	67.5	-7.19956
1931	66	-8.6971
1932	66	-8.69464
1933	67	-7.69219
1934	67.5	-7.18973
1935	67	-7.68728
1936	67	-7.68482
1937	67	-7.68236
1938	67.5	-7.17991
1939	67	-7.67745
1940	66	-8.675
1941	67.5	-7.17254
1942	67.5	-7.17008
1943	67	-7.66763
1944	68	-6.66517
1945	67.5	-7.16272
1946	66.5	-8.16026
1947	67	-7.65781
1948	67	-7.65535
1949	66	-8.65289
1950	68	-6.65044
1951	68.5	-6.14798
1952	68	-6.71945
1953	68	-6.71699
1954	67.5	-7.21454
1955	66	-8.71208
1956	66.5	-8.20962
1957	67	-7.70717
1958	65.5	-9.20471
1959	66.5	-8.20226
1960	65.5	-9.1998
1961	66	-8.69734
1962	66.5	-8.19489
1963	66.5	-8.19243
1964	66.5	-8.18998
1965	65.5	-9.18752
1966	66.5	-8.18507
1967	66.5	-8.18261
1968	68	-6.68015
1969	66.5	-8.1777
1970	67	-7.67524
1971	66.5	-8.17279
1972	66.5	-8.17033
1973	66.5	-8.16787
1974	65	-9.66542
1975	67	-7.66296
1976	66.5	-8.16051
1977	65.5	-9.15805
1978	66	-8.65559
1979	67	-7.65314
1980	68	-6.65068
1981	67	-7.64823
1982	66.5	-8.14577
1983	66	-8.64332
1984	66.5	-8.14086
1985	66.5	-8.1384
1986	66	-8.63595
1987	66.5	-8.13349
1988	65.5	-9.13104
1989	65.5	-9.12858
1990	66.5	-8.12612
1991	67.5	-7.12367
1992	66.5	-8.12121
1993	67.5	-7.11876
1994	66.5	-8.1163
1995	67.5	-7.11384
1996	67	-7.61139
1997	67	-7.60893
1998	67.5	-7.10648
1999	68	-6.60402
2000	67	-7.67549
2001	67	-7.67303
2002	67.5	-7.17058
2003	68.5	-6.16812
2004	66.5	-8.16566
2005	66.5	-8.16321
2006	67	-7.66075
2007	66.5	-8.1583
2008	65.5	-9.15584
2009	66.5	-8.15338
2010	67.5	-7.15093
2011	66	-8.64847
2012	67.5	-7.14602
2013	65.5	-9.14356
2014	65.5	-9.14111
2015	67.5	-7.13865
2016	67	-7.63619
2017	67.5	-7.13374
2018	65.5	-9.13128
2019	66	-8.62883
2020	66.5	-8.12637
2021	66.5	-8.12391
2022	66	-8.62146
2023	67	-7.619
2024	67	-7.61655
2025	67	-7.61409
2026	66.5	-8.11163
2027	68	-6.60918
2028	66.5	-8.10672
2029	66	-8.60427
2030	67	-7.60181
2031	67	-7.59936
2032	67	-7.5969
2033	67	-7.59444
2034	66.5	-8.09199
2035	67	-7.58953
2036	66.5	-8.08708
2037	67	-7.58462
2038	66.5	-8.08216
2039	67	-7.57971
2040	66.5	-8.07725
2041	67	-7.5748
2042	69	-5.57234
2043	68	-6.56988
2044	67	-7.56743
2045	67.5	-7.06497
2046	68	-6.56252
2047	68	-6.56006
2048	68.5	-6.13153
2049	67.5	-7.12907
2050	67	-7.62662
2051	67	-7.62416
2052	64.5	-10.1217
2053	66.5	-8.11925
2054	65.5	-9.11679
2055	66.5	-8.11434
2056	66	-8.61188
2057	67	-7.60942
2058	66.5	-8.10697
2059	66.5	-8.10451
2060	67	-7.60206
2061	65.5	-9.0996
2062	66.5	-8.09714
2063	68	-6.59469
2064	66.5	-8.09223
2065	66.5	-8.08978
2066	67	-7.58732
2067	68	-6.58487
2068	68.5	-6.08241
2069	66.5	-8.07995
2070	66.5	-8.0775
2071	65.5	-9.07504
2072	66	-8.57259
2073	66.5	-8.07013
2074	66.5	-8.06767
2075	66	-8.56522
2076	66	-8.56276
2077	67.5	-7.06031
2078	68.5	-6.05785
2079	68.5	-6.05539
2080	66	-8.55294
2081	67.5	-7.05048
2082	66.5	-8.04803
2083	68	-6.54557
2084	68.5	-6.04312
2085	65.5	-9.04066
2086	66.5	-8.0382
2087	67	-7.53575
2088	68.5	-6.03329
2089	68.5	-6.03084
2090	66.5	-8.02838
2091	66.5	-8.02592
2092	66.5	-8.02347
2093	66.5	-8.02101
2094	67.5	-7.01856
2095	67.5	-7.0161
2096	67	-7.58757
2097	66.5	-8.08511
2098	66.5	-8.08266
2099	66.5	-8.0802
2100	65.5	-9.07774
2101	66	-8.57529
2102	66	-8.57283
2103	66	-8.57038
2104	66.5	-8.06792
2105	65.5	-9.06546
2106	67	-7.56301
2107	65.5	-9.06055
2108	65	-9.5581
2109	68	-6.55564
2110	66	-8.55318
2111	66.5	-8.05073
2112	65.5	-9.04827
2113	66	-8.54582
2114	65.5	-9.04336
2115	67	-7.54091
2116	66.5	-8.03845
2117	66	-8.53599
2118	65.5	-9.03354
2119	67	-7.53108
2120	66	-8.52863
2121	68	-6.52617
2122	66	-8.52371
2123	65.5	-9.02126
2124	65.5	-9.0188
2125	67	-7.51635
2126	65.5	-9.01389
2127	65.5	-9.01143
2128	67.5	-7.00898
2129	68.5	-6.00652
2130	68.5	-6.00407
2131	66.5	-8.00161
2132	67	-7.49916
2133	66	-8.4967
2134	67	-7.49424
2135	67.5	-6.99179
2136	67	-7.48933
2137	67	-7.48688
2138	67	-7.48442
2139	67	-7.48196
2140	67	-7.47951
2141	67	-7.47705
2142	69	-5.4746
2143	67.5	-6.97214
2144	70.5	-4.04361
2145	67	-7.54115
2146	66.5	-8.03869
2147	66.5	-8.03624
2148	67	-7.53378
2149	66.5	-8.03133
2150	65.5	-9.02887
2151	66	-8.52642
2152	66	-8.52396
2153	67	-7.5215
2154	65	-9.51905
2155	67	-7.51659
2156	65.5	-9.01414
2157	65.5	-9.01168
2158	66	-8.50922
2159	66.5	-8.00677
2160	65.5	-9.00431
2161	66.5	-8.00186
2162	65	-9.4994
2163	67.5	-6.99694
2164	67	-7.49449
2165	66.5	-7.99203
2166	66	-8.48958
2167	67	-7.48712
2168	67	-7.48467
2169	67.5	-6.98221
2170	66	-8.47975
2171	67.5	-6.9773
2172	68	-6.47484
2173	68.5	-5.97239
2174	65.5	-8.96993
2175	66.5	-7.96747
2176	66	-8.46502
2177	68	-6.46256
2178	66	-8.46011
2179	66.5	-7.95765
2180	67.5	-6.95519
2181	66.5	-7.95274
2182	66.5	-7.95028
2183	65.5	-8.94783
2184	69.5	-4.94537
2185	67	-7.44292
2186	67	-7.44046
2187	68	-6.438
2188	67	-7.43555
2189	67	-7.43309
2190	67	-7.43064
2191	68.5	-5.92818
2192	66	-8.49965
2193	66.5	-7.99719
2194	66.5	-7.99473
2195	65.5	-8.99228
2196	66	-8.48982
2197	65.5	-8.98737
2198	66	-8.48491
2199	67.5	-6.98246
2200	68	-6.48
2201	66	-8.47754
2202	65.5	-8.97509
2203	65.5	-8.97263
2204	66	-8.47018
2205	67	-7.46772
2206	66	-8.46526
2207	66	-8.46281
2208	65.5	-8.96035
2209	66	-8.4579
2210	66	-8.45544
2211	66.5	-7.95298
2212	66	-8.45053
2213	65.5	-8.94807
2214	66	-8.44562
2215	65.5	-8.94316
2216	67	-7.44071
2217	66	-8.43825
2218	66	-8.43579
2219	66	-8.43334
2220	66	-8.43088
2221	66.5	-7.92843
2222	66	-8.42597
2223	67	-7.42351
2224	69	-5.42106
2225	68	-6.4186
2226	68	-6.41615
2227	67.5	-6.91369
2228	67	-7.41123
2229	66	-8.40878
2230	67.5	-6.90632
2231	67.5	-6.90387
2232	67	-7.40141
2233	67	-7.39896
2234	67	-7.3965
2235	67	-7.39404
2236	67	-7.39159
2237	67.5	-6.88913
2238	67	-7.38668
2239	67	-7.38422
2240	72.3333	-4.70729
2241	72.3333	-4.70238
2242	71.6667	-5.36413
2243	71.8333	-5.19256
2244	71.5	-5.52098
2245	71.5	-5.51607
2246	71.5	-5.51115
2247	71.5	-5.50624
2248	71.6667	-5.33466
2249	72	-4.99642
2250	72.3333	-4.65818
2251	72.3333	-4.65327
2252	71.5	-5.46253
2253	73	-3.95762
2254	71.5	-5.4527
2255	72	-4.94779
2256	71.5	-5.44288
2257	71.5	-5.43797
2258	72	-4.93306
2259	72.5	-4.42815
2260	71.5	-5.42323
2261	72	-4.91832
2262	71.5	-5.41341
2263	71.5	-5.4085
2264	71.5	-5.40359
2265	71.5	-5.39867
2266	72	-4.89376
2267	72	-4.88885
2268	71.5	-5.38443
2269	71.5	-5.37952
2270	71.5	-5.37461
2271	71.5	-5.3697
2272	71	-5.86478
2273	71.5	-5.35987
2274	71	-5.85496
2275	71	-5.85005
2276	71.5	-5.34514
2277	72	-4.84022
2278	71.5	-5.33531
2279	71.5	-5.3304
2280	72	-4.82549
2281	72	-4.82058
2282	71.5	-5.31567
2283	71.5	-5.31075
2284	71.5	-5.30584
2285	72	-4.80093
2286	72	-4.79602
2287	72	-4.79111
2288	71.5	-5.30142
2289	71.5	-5.29651
2290	71.5	-5.2916
2291	71.5	-5.28669
2292	71	-5.78177
2293	72	-4.77686
2294	71	-5.77195
2295	71.5	-5.26704
2296	71	-5.76213
2297	71	-5.75722
2298	71	-5.7523
2299	71	-5.74739
2300	71	-5.74248
2301	71	-5.73757
2302	71.5	-5.23266
2303	71	-5.72775
2304	71	-5.72283
2305	72	-4.71792
2306	71.5	-5.21301
2307	71	-5.7081
2308	72	-4.70319
2309	71.5	-5.19827
2310	71.5	-5.21841
2311	71.5	-5.2135
2312	71.5	-5.20859
2313	71	-5.70368
2314	71.5	-5.19877
2315	71.5	-5.19385
2316	71	-5.68894
2317	71	-5.68403
2318	71	-5.67912
2319	72	-4.67421
2320	71.5	-5.1693
2321	71	-5.66438
2322	71.5	-5.15947
2323	70.5	-6.15456
2324	71	-5.64965
2325	71.5	-5.14474
2326	71	-5.63982
2327	71	-5.63491
2328	71.5	-5.13
2329	71	-5.62509
2330	71.5	-5.12018
2331	71	-5.61527
2332	71.5	-5.11035
2333	71	-5.60544
2334	71	-5.6354
2335	71	-5.63049
2336	70.5	-6.12558
2337	71	-5.62067
2338	70.5	-6.11576
2339	71.5	-5.11085
2340	71	-5.60593
2341	71.5	-5.10102
2342	71	-5.59611
2343	71	-5.5912
2344	70.5	-6.08629
2345	71	-5.58137
2346	70.5	-6.07646
2347	71	-5.57155
2348	71.5	-5.06664
2349	70.5	-6.06173
2350	71.5	-5.05682
2351	71	-5.5519
2352	71	-5.54699
2353	71	-5.54208
2354	71	-5.53717
2355	71.5	-5.03226
2356	71	-5.52735
2357	71	-5.52243
2358	71	-5.51752
2359	71	-5.51261
2360	71	-5.5524
2361	70.5	-6.04748
2362	70.5	-5.92469
2363	70.5	-5.91978
2364	70	-6.46939
2365	70	-6.46447
2366	70.5	-5.95956
2367	69.5	-6.83677
2368	70.5	-5.83186
2369	70	-6.32695
2370	70.5	-5.88638
2371	70.5	-5.88147
2372	70.5	-5.87655
2373	70.5	-5.87164
2374	70.5	-5.74885
2375	70.5	-5.74394
2376	70.5	-5.73902
2377	70.5	-5.73411
2378	70	-6.29846
2379	69.5	-6.79355
2380	70	-6.28863
2381	70.5	-5.78372
2382	70	-6.16093
2383	70.5	-5.65602
2384	70.5	-5.6511
2385	70.5	-5.64619
2386	69.5	-6.71545
2387	70	-6.21054
2388	69.5	-6.70562
2389	70	-6.20071
2390	69.5	-6.6958
